2021-01-05 19:46:57,644 DEBUG [restartedMain] Equipment: Initialize successful.
2021-01-05 19:46:57,644 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:46:57,644 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] userEquipmentActivityLogs: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] EquipmentGroup: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] EquipmentType: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] PlaceToPerform: Initialize successful.
2021-01-05 19:46:57,660 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:46:57,676 DEBUG [restartedMain] StatusLog: Initialize successful.
2021-01-05 19:46:57,676 DEBUG [restartedMain] StatusType: Initialize successful.
2021-01-05 19:46:57,676 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:46:57,676 DEBUG [restartedMain] Employee: Initialize successful.
2021-01-05 19:46:57,676 DEBUG [restartedMain] areas: Initialize successful.
2021-01-05 19:46:57,676 DEBUG [restartedMain] UserEquipmentActivityLog: Initialize successful.
2021-01-05 19:46:57,707 DEBUG [restartedMain] AsyncConfiguration: Creating Async Task Executor
2021-01-05 19:46:57,769 DEBUG [restartedMain] LiquibaseConfiguration: Configuring Liquibase
2021-01-05 19:46:57,910 WARN  [managed-accessories-system-task-1] AsyncSpringLiquibase: Starting Liquibase asynchronously, your database might not be ready at startup!
2021-01-05 19:47:00,144 DEBUG [restartedMain] WebConfigurer: Registering CORS filter
2021-01-05 19:47:00,175 INFO  [restartedMain] WebConfigurer: Web application configuration, using profiles: swagger
2021-01-05 19:47:00,175 INFO  [restartedMain] WebConfigurer: Web application fully configured
2021-01-05 19:47:00,269 DEBUG [restartedMain] TokenProvider: Using a Base64-encoded JWT secret key
2021-01-05 19:47:03,456 DEBUG [restartedMain] SwaggerAutoConfiguration: Starting Swagger
2021-01-05 19:47:03,456 DEBUG [restartedMain] SwaggerAutoConfiguration: Started Swagger in 9 ms
2021-01-05 19:47:05,221 WARN  [restartedMain] BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger: You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2021-01-05 19:47:06,486 INFO  [restartedMain] threads: JBoss Threads version 3.1.0.Final
2021-01-05 19:47:07,642 INFO  [restartedMain] ManagedAccessoriesSystemApp: Started ManagedAccessoriesSystemApp in 21.228 seconds (JVM running for 25.024)
2021-01-05 19:47:07,658 INFO  [restartedMain] ManagedAccessoriesSystemApp: 
----------------------------------------------------------
	Application 'managedAccessoriesSystem' is running! Access URLs:
	Local: 		http://localhost:8080/
	External: 	http://192.168.1.10:8080/
	Profile(s): 	[swagger, dev]
----------------------------------------------------------
2021-01-05 19:47:10,866 WARN  [RMI TCP Connection(2)-192.168.1.10] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:47:18,965 INFO  [XNIO-1 task-1] TokenProvider: Invalid JWT token.
2021-01-05 19:47:18,965 INFO  [XNIO-1 task-2] TokenProvider: Invalid JWT token.
2021-01-05 19:47:19,031 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Enter: add() with argument[s] = [AuditEvent [timestamp=2021-01-05T12:47:19.009112900Z, principal=anonymousUser, type=AUTHORIZATION_FAILURE, data={details=org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: null, type=org.springframework.security.access.AccessDeniedException, message=Access is denied}]]
2021-01-05 19:47:19,036 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Exit: add() with result = null
2021-01-05 19:47:19,069 WARN  [XNIO-1 task-2] AdviceTraits: Unauthorized: Full authentication is required to access this resource
2021-01-05 19:47:19,117 WARN  [XNIO-1 task-2] ExceptionHandlerExceptionResolver: Resolved [org.springframework.security.authentication.InsufficientAuthenticationException: Full authentication is required to access this resource]
2021-01-05 19:47:25,440 INFO  [XNIO-1 task-2] TokenProvider: Invalid JWT token.
2021-01-05 19:47:25,487 DEBUG [XNIO-1 task-2] UserJWTController: Enter: authorize() with argument[s] = [LoginVM{username='admin', rememberMe=false}]
2021-01-05 19:47:25,619 DEBUG [XNIO-1 task-2] DomainUserDetailsService: Authenticating admin
2021-01-05 19:47:26,052 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Enter: add() with argument[s] = [AuditEvent [timestamp=2021-01-05T12:47:26.051572900Z, principal=admin, type=AUTHENTICATION_SUCCESS, data={}]]
2021-01-05 19:47:26,090 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Exit: add() with result = null
2021-01-05 19:47:26,106 DEBUG [XNIO-1 task-2] UserJWTController: Exit: authorize() with result = <200 OK OK,vn.infodation.intern.group1.mas.web.rest.UserJWTController$JWTToken@579fe70f,[Authorization:"Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImF1dGgiOiJST0xFX0FETUlOLFJPTEVfVVNFUiIsImV4cCI6MTYwOTkzNzI0Nn0.ue_taQli0OnAteBL4o-nCdmm9N-eSUaXySHWZNLltLYirsOcBLaI0RJcpSai-AvSikO0Z7Z-5ROxDYTRLn8ybA"]>
2021-01-05 19:47:26,114 INFO  [XNIO-1 task-2] TokenProvider: Invalid JWT token.
2021-01-05 19:47:26,130 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Enter: add() with argument[s] = [AuditEvent [timestamp=2021-01-05T12:47:26.130395800Z, principal=anonymousUser, type=AUTHORIZATION_FAILURE, data={details=org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: null, type=org.springframework.security.access.AccessDeniedException, message=Access is denied}]]
2021-01-05 19:47:26,130 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Exit: add() with result = null
2021-01-05 19:47:26,130 WARN  [XNIO-1 task-2] AdviceTraits: Unauthorized: Full authentication is required to access this resource
2021-01-05 19:47:26,130 WARN  [XNIO-1 task-2] ExceptionHandlerExceptionResolver: Resolved [org.springframework.security.authentication.InsufficientAuthenticationException: Full authentication is required to access this resource]
2021-01-05 19:48:51,411 WARN  [restartedMain] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:48:51,411 INFO  [restartedMain] ManagedAccessoriesSystemApp: The following profiles are active: swagger,dev
2021-01-05 19:48:55,110 DEBUG [restartedMain] InternalLoggerFactory: Using SLF4J as the default logging framework
2021-01-05 19:48:55,475 DEBUG [restartedMain] Ehcache-usersByLogin: Initialize successful.
2021-01-05 19:48:55,507 DEBUG [restartedMain] Ehcache-usersByEmail: Initialize successful.
2021-01-05 19:48:55,507 DEBUG [restartedMain] User: Initialize successful.
2021-01-05 19:48:55,507 DEBUG [restartedMain] Authority: Initialize successful.
2021-01-05 19:48:55,522 DEBUG [restartedMain] authorities: Initialize successful.
2021-01-05 19:48:55,522 DEBUG [restartedMain] ActionLog: Initialize successful.
2021-01-05 19:48:55,522 DEBUG [restartedMain] ActionType: Initialize successful.
2021-01-05 19:48:55,522 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:48:55,538 DEBUG [restartedMain] Area: Initialize successful.
2021-01-05 19:48:55,538 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:48:55,538 DEBUG [restartedMain] employees: Initialize successful.
2021-01-05 19:48:55,538 DEBUG [restartedMain] Equipment: Initialize successful.
2021-01-05 19:48:55,538 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:48:55,538 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] userEquipmentActivityLogs: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] EquipmentGroup: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] EquipmentType: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] PlaceToPerform: Initialize successful.
2021-01-05 19:48:55,554 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:48:55,569 DEBUG [restartedMain] StatusLog: Initialize successful.
2021-01-05 19:48:55,569 DEBUG [restartedMain] StatusType: Initialize successful.
2021-01-05 19:48:55,569 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:48:55,569 DEBUG [restartedMain] Employee: Initialize successful.
2021-01-05 19:48:55,569 DEBUG [restartedMain] areas: Initialize successful.
2021-01-05 19:48:55,569 DEBUG [restartedMain] UserEquipmentActivityLog: Initialize successful.
2021-01-05 19:48:55,600 DEBUG [restartedMain] AsyncConfiguration: Creating Async Task Executor
2021-01-05 19:48:55,662 DEBUG [restartedMain] LiquibaseConfiguration: Configuring Liquibase
2021-01-05 19:48:55,803 WARN  [managed-accessories-system-task-1] AsyncSpringLiquibase: Starting Liquibase asynchronously, your database might not be ready at startup!
2021-01-05 19:48:58,164 DEBUG [restartedMain] WebConfigurer: Registering CORS filter
2021-01-05 19:48:58,211 INFO  [restartedMain] WebConfigurer: Web application configuration, using profiles: swagger
2021-01-05 19:48:58,211 INFO  [restartedMain] WebConfigurer: Web application fully configured
2021-01-05 19:48:58,289 DEBUG [restartedMain] TokenProvider: Using a Base64-encoded JWT secret key
2021-01-05 19:49:00,741 DEBUG [restartedMain] SwaggerAutoConfiguration: Starting Swagger
2021-01-05 19:49:00,756 DEBUG [restartedMain] SwaggerAutoConfiguration: Started Swagger in 7 ms
2021-01-05 19:49:02,178 WARN  [restartedMain] BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger: You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2021-01-05 19:49:03,006 INFO  [restartedMain] threads: JBoss Threads version 3.1.0.Final
2021-01-05 19:49:04,034 INFO  [restartedMain] ManagedAccessoriesSystemApp: Started ManagedAccessoriesSystemApp in 18.277 seconds (JVM running for 21.605)
2021-01-05 19:49:04,034 INFO  [restartedMain] ManagedAccessoriesSystemApp: 
----------------------------------------------------------
	Application 'managedAccessoriesSystem' is running! Access URLs:
	Local: 		http://localhost:8080/
	External: 	http://192.168.1.10:8080/
	Profile(s): 	[swagger, dev]
----------------------------------------------------------
2021-01-05 19:49:06,861 WARN  [RMI TCP Connection(1)-192.168.1.10] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:50:32,459 WARN  [restartedMain] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:50:32,459 INFO  [restartedMain] ManagedAccessoriesSystemApp: The following profiles are active: swagger,dev
2021-01-05 19:50:36,268 DEBUG [restartedMain] InternalLoggerFactory: Using SLF4J as the default logging framework
2021-01-05 19:50:36,660 DEBUG [restartedMain] Ehcache-usersByLogin: Initialize successful.
2021-01-05 19:50:36,676 DEBUG [restartedMain] Ehcache-usersByEmail: Initialize successful.
2021-01-05 19:50:36,691 DEBUG [restartedMain] User: Initialize successful.
2021-01-05 19:50:36,691 DEBUG [restartedMain] Authority: Initialize successful.
2021-01-05 19:50:36,691 DEBUG [restartedMain] authorities: Initialize successful.
2021-01-05 19:50:36,691 DEBUG [restartedMain] ActionLog: Initialize successful.
2021-01-05 19:50:36,691 DEBUG [restartedMain] ActionType: Initialize successful.
2021-01-05 19:50:36,707 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:50:36,707 DEBUG [restartedMain] Area: Initialize successful.
2021-01-05 19:50:36,707 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:50:36,707 DEBUG [restartedMain] employees: Initialize successful.
2021-01-05 19:50:36,707 DEBUG [restartedMain] Equipment: Initialize successful.
2021-01-05 19:50:36,707 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:50:36,723 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:50:36,723 DEBUG [restartedMain] userEquipmentActivityLogs: Initialize successful.
2021-01-05 19:50:36,723 DEBUG [restartedMain] EquipmentGroup: Initialize successful.
2021-01-05 19:50:36,723 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:50:36,723 DEBUG [restartedMain] EquipmentType: Initialize successful.
2021-01-05 19:50:36,723 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] PlaceToPerform: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] StatusLog: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] StatusType: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] Employee: Initialize successful.
2021-01-05 19:50:36,738 DEBUG [restartedMain] areas: Initialize successful.
2021-01-05 19:50:36,754 DEBUG [restartedMain] UserEquipmentActivityLog: Initialize successful.
2021-01-05 19:50:36,770 DEBUG [restartedMain] AsyncConfiguration: Creating Async Task Executor
2021-01-05 19:50:36,848 DEBUG [restartedMain] LiquibaseConfiguration: Configuring Liquibase
2021-01-05 19:50:36,979 WARN  [managed-accessories-system-task-1] AsyncSpringLiquibase: Starting Liquibase asynchronously, your database might not be ready at startup!
2021-01-05 19:50:39,425 DEBUG [restartedMain] WebConfigurer: Registering CORS filter
2021-01-05 19:50:39,461 INFO  [restartedMain] WebConfigurer: Web application configuration, using profiles: swagger
2021-01-05 19:50:39,461 INFO  [restartedMain] WebConfigurer: Web application fully configured
2021-01-05 19:50:39,570 DEBUG [restartedMain] TokenProvider: Using a Base64-encoded JWT secret key
2021-01-05 19:50:41,985 DEBUG [restartedMain] SwaggerAutoConfiguration: Starting Swagger
2021-01-05 19:50:42,000 DEBUG [restartedMain] SwaggerAutoConfiguration: Started Swagger in 7 ms
2021-01-05 19:50:43,384 WARN  [restartedMain] BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger: You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2021-01-05 19:50:44,192 INFO  [restartedMain] threads: JBoss Threads version 3.1.0.Final
2021-01-05 19:50:45,115 INFO  [restartedMain] ManagedAccessoriesSystemApp: Started ManagedAccessoriesSystemApp in 18.448 seconds (JVM running for 21.457)
2021-01-05 19:50:45,131 INFO  [restartedMain] ManagedAccessoriesSystemApp: 
----------------------------------------------------------
	Application 'managedAccessoriesSystem' is running! Access URLs:
	Local: 		http://localhost:8080/
	External: 	http://192.168.1.10:8080/
	Profile(s): 	[swagger, dev]
----------------------------------------------------------
2021-01-05 19:50:48,236 WARN  [RMI TCP Connection(2)-192.168.1.10] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:52:47,361 WARN  [restartedMain] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:52:47,361 INFO  [restartedMain] ManagedAccessoriesSystemApp: The following profiles are active: swagger,dev
2021-01-05 19:52:51,200 DEBUG [restartedMain] InternalLoggerFactory: Using SLF4J as the default logging framework
2021-01-05 19:52:51,557 DEBUG [restartedMain] Ehcache-usersByLogin: Initialize successful.
2021-01-05 19:52:51,588 DEBUG [restartedMain] Ehcache-usersByEmail: Initialize successful.
2021-01-05 19:52:51,588 DEBUG [restartedMain] User: Initialize successful.
2021-01-05 19:52:51,588 DEBUG [restartedMain] Authority: Initialize successful.
2021-01-05 19:52:51,588 DEBUG [restartedMain] authorities: Initialize successful.
2021-01-05 19:52:51,604 DEBUG [restartedMain] ActionLog: Initialize successful.
2021-01-05 19:52:51,604 DEBUG [restartedMain] ActionType: Initialize successful.
2021-01-05 19:52:51,604 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:52:51,604 DEBUG [restartedMain] Area: Initialize successful.
2021-01-05 19:52:51,620 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:52:51,620 DEBUG [restartedMain] employees: Initialize successful.
2021-01-05 19:52:51,620 DEBUG [restartedMain] Equipment: Initialize successful.
2021-01-05 19:52:51,620 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:52:51,620 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:52:51,637 DEBUG [restartedMain] userEquipmentActivityLogs: Initialize successful.
2021-01-05 19:52:51,640 DEBUG [restartedMain] EquipmentGroup: Initialize successful.
2021-01-05 19:52:51,642 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:52:51,645 DEBUG [restartedMain] EquipmentType: Initialize successful.
2021-01-05 19:52:51,647 DEBUG [restartedMain] equipment: Initialize successful.
2021-01-05 19:52:51,649 DEBUG [restartedMain] PlaceToPerform: Initialize successful.
2021-01-05 19:52:51,652 DEBUG [restartedMain] actionLogs: Initialize successful.
2021-01-05 19:52:51,655 DEBUG [restartedMain] StatusLog: Initialize successful.
2021-01-05 19:52:51,657 DEBUG [restartedMain] StatusType: Initialize successful.
2021-01-05 19:52:51,660 DEBUG [restartedMain] statusLogs: Initialize successful.
2021-01-05 19:52:51,662 DEBUG [restartedMain] Employee: Initialize successful.
2021-01-05 19:52:51,664 DEBUG [restartedMain] areas: Initialize successful.
2021-01-05 19:52:51,666 DEBUG [restartedMain] UserEquipmentActivityLog: Initialize successful.
2021-01-05 19:52:51,687 DEBUG [restartedMain] AsyncConfiguration: Creating Async Task Executor
2021-01-05 19:52:51,762 DEBUG [restartedMain] LiquibaseConfiguration: Configuring Liquibase
2021-01-05 19:52:51,903 WARN  [managed-accessories-system-task-1] AsyncSpringLiquibase: Starting Liquibase asynchronously, your database might not be ready at startup!
2021-01-05 19:52:54,292 DEBUG [restartedMain] WebConfigurer: Registering CORS filter
2021-01-05 19:52:54,323 INFO  [restartedMain] WebConfigurer: Web application configuration, using profiles: swagger
2021-01-05 19:52:54,323 INFO  [restartedMain] WebConfigurer: Web application fully configured
2021-01-05 19:52:54,401 DEBUG [restartedMain] TokenProvider: Using a Base64-encoded JWT secret key
2021-01-05 19:52:56,831 DEBUG [restartedMain] SwaggerAutoConfiguration: Starting Swagger
2021-01-05 19:52:56,831 DEBUG [restartedMain] SwaggerAutoConfiguration: Started Swagger in 7 ms
2021-01-05 19:52:58,215 WARN  [restartedMain] BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger: You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
2021-01-05 19:52:59,017 INFO  [restartedMain] threads: JBoss Threads version 3.1.0.Final
2021-01-05 19:52:59,969 INFO  [restartedMain] ManagedAccessoriesSystemApp: Started ManagedAccessoriesSystemApp in 18.677 seconds (JVM running for 21.714)
2021-01-05 19:52:59,984 INFO  [restartedMain] ManagedAccessoriesSystemApp: 
----------------------------------------------------------
	Application 'managedAccessoriesSystem' is running! Access URLs:
	Local: 		http://localhost:8080/
	External: 	http://192.168.1.10:8080/
	Profile(s): 	[swagger, dev]
----------------------------------------------------------
2021-01-05 19:53:03,219 WARN  [RMI TCP Connection(1)-192.168.1.10] ConfigServicePropertySourceLocator: Could not locate PropertySource: I/O error on GET request for "http://localhost:8761/config/managedAccessoriesSystem/dev/master": Connection refused: connect; nested exception is java.net.ConnectException: Connection refused: connect
2021-01-05 19:54:00,787 DEBUG [XNIO-1 task-2] CustomAuditEventRepository: Enter: add() with argument[s] = [AuditEvent [timestamp=2021-01-05T12:54:00.774115600Z, principal=anonymousUser, type=AUTHORIZATION_FAILURE, data={details=org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 192.168.1.10; SessionId: null, type=org.springframework.security.access.AccessDeniedException, message=Access is denied}]]
